path,kind,zone,mutability,lead_agentz,support_agentz,route,notes
01_EMERGENTISM/01_TELEOLOGY/01_F5_FORCE_MAP_AND_EKTROPY.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION,folder,l1-teleology-source,folder-route-inherits-or-local-AGENTS,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/00_A_SQUARE_CANNOT_BE_NEGATIVE.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/00_THE_CORE_CONJECTURE.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/01_THE_ROSETTA_QUESTION.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/03_WHY_THE_CONSTRAINT_MATTERS.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/04_WHAT_THE_CORPUS_REVEALS.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/05_EXHAUSTIVE_OBSERVATIONS.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/06A_WHAT_REMAINS_UNSEEN.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/06_THE_UNSAID.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/07_THE_FOUR_FORCES_ARE_THE_FOUR_LINES.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/08_WHAT_WE_HAVENT_SAID.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/09A_THE_LAGRANGIAN_QUESTION.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/09_PATH_D_THE_AMGM_GEOMETRY.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/10A_PATH_D_COMPUTATION.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/11_PHASE_ZERO_COMPLETE.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/12_THE_SPECTRUM_RESULTS.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/13_PATHS_ABC_ANALYSIS.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/14_LOG_FORM_OF_THE_POWER_MAX_LEMMA.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/15_LOG_FORM_OF_THE_POWER_MAX_LEMMA.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/16_OPERATOR_CONSISTENCY_AUDIT.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/AGENTS.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,local or recursive Agentz route card
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/CLAUDE.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,Claude routing shim
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/L1_L7_REFINEMENT_AUDIT.md,markdown-document,l1-teleology-source,source-document-edit-with-claim-and-evidence-tier,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,
01_EMERGENTISM/01_TELEOLOGY/02_THE_DERIVATION/README.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,human front door
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE,folder,archive-preservation,archive-folder-K3-preserve,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/AGENTS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,local or recursive Agentz route card; K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/CLAUDE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,Claude routing shim; K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/HOSTILE_FORMALIZATION_TRACK_1_DRAFT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/OPERATOR_CONSISTENCY_AUDIT_TRACK_2.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/PREDICTION_REGISTER_TRACK_3.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/README.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,human front door; K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/REPLICATION_PACKET_TRACK_4.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/SCOPE_DISCIPLINE_BOUNDARY_NOTE_TRACK_5.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/01_TELEOLOGY/90_ARCHIVE/THEOREM_CANDIDATES_TRACK_1.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM/01_TELEOLOGY/AGENTS.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,local or recursive Agentz route card
01_EMERGENTISM/01_TELEOLOGY/CLAUDE.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,Claude routing shim
01_EMERGENTISM/01_TELEOLOGY/README.md,markdown-document,l1-teleology-source,editable-route-control-with-claim,L1 Caṇḍāla,L2 Śūdra; L3 Vaiśya; L6 Sādhu,L1 teleology/source direction; preserve objective-function claims and evidence tiers,human front door
01_EMERGENTISM/02_EPISTEMOLOGY,folder,l2-epistemology-source,folder-route-inherits-or-local-AGENTS,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/00_FLOW_STATE_AS_EPISTEMIC_MODE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/00_I_IS_THE_EQUATOR.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/00_OPAQUE_FROM_BELOW_LEGIBLE_FROM_ABOVE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/00_PRATYAKSA_AS_PRIMARY_DISCLOSURE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/00_THE_BRAIN_IS_THE_BURRI_SPHERE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS,folder,l2-epistemology-source,folder-route-inherits-or-local-AGENTS,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS/00_THE_HONEST_POSITION.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS/AGENTS.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,local or recursive Agentz route card
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS/CLAUDE.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,Claude routing shim
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS/README.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,human front door
01_EMERGENTISM/02_EPISTEMOLOGY/01_EVIDENCE_TIERS/THE_HONESTY_PROTOCOL_STANDALONE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/02_WHEN_PATTERN_BECOMES_CANDIDATE_CLAIM.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS,folder,l2-epistemology-source,folder-route-inherits-or-local-AGENTS,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/01_MEMES_HARDWARE_SOFTWARE_CONFLICT.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/02_MEMES_HARDWARE_SOFTWARE_EVOLUTION.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/03_MEMES_MIND_HARDWARE_CULTURE_SOFTWARE.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/04_ANTI_MEMETIC_DEFENSE_ARCHITECTURES.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/05_ANCIENT_EGREGORE_ARCHITECTURES.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/06_APPLIED_MEMETIC_DEFENSE_STRATEGIES.md,markdown-document,l2-epistemology-source,source-document-edit-with-claim-and-evidence-tier,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/AGENTS.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,local or recursive Agentz route card
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/CLAUDE.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,Claude routing shim
01_EMERGENTISM/02_EPISTEMOLOGY/03_MEMETICS/README.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,human front door
01_EMERGENTISM/02_EPISTEMOLOGY/AGENTS.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,local or recursive Agentz route card
01_EMERGENTISM/02_EPISTEMOLOGY/AGENTS_VERIFICATION_RECEIPT_2026_06_04.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,
01_EMERGENTISM/02_EPISTEMOLOGY/CLAUDE.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,Claude routing shim
01_EMERGENTISM/02_EPISTEMOLOGY/README.md,markdown-document,l2-epistemology-source,editable-route-control-with-claim,L2 Śūdra,L1 Caṇḍāla; L3 Vaiśya; L7 Ṛṣi,L2 epistemology/evidence reception; preserve disclosure and tier discipline,human front door
01_EMERGENTISM/03_METHODOLOGY,folder,l3-methodology-source,folder-route-inherits-or-local-AGENTS,L3 Vaiśya,L4 Kṣatriya; L5 Brāhmaṇa; L6 Sādhu,L3 methodology/proof/audit; require reproducible receipts for upgrades,
01_EMERGENTISM/03_METHODOLOGY/00_AIA_ONTOLOGICAL_ALIGNMENT_FRAMEWORK_PHASE1_BLUEPRINT.md,markdown-document,l3-methodology-source,source-document-edit-with-claim-and-evidence-tier,L3 Vaiśya,L4 Kṣatriya; L5 Brāhmaṇa; L6 Sādhu,L3 methodology/proof/audit; require reproducible receipts for upgrades,
01_EMERGENTISM/03_METHODOLOGY/00_AUDIT_REPORT_METHODOLOGY_2026_04_25.md,markdown-document,l3-methodology-source,source-document-edit-with-claim-and-evidence-tier,L3 Vaiśya,L4 Kṣatriya; L5 Brāhmaṇa; L6 Sādhu,L3 methodology/proof/audit; require reproducible receipts for upgrades,
01_EMERGENTISM/03_METHODOLOGY/00_CANONICAL_CLAIM_MATRIX.md,markdown-document,l3-methodology-source,source-document-edit-with-claim-and-evidence-tier,L3 Vaiśya,L4 Kṣatriya; L5 Brāhmaṇa; L6 Sādhu,L3 methodology/proof/audit; require reproducible receipts for upgrades,
01_EMERGENTISM/03_METHODOLOGY/00_CONSTITUTIONAL_SCIENCE.md,markdown-document,l3-methodology-source,source-document-edit-with-claim-and-evidence-tier,L3 Vaiśya,L4 Kṣatriya; L5 Brāhmaṇa; L6 Sādhu,L3 methodology/proof/audit; require reproducible receipts for upgrades,
