path,tracked,git_status,bytes,sha256,top_lane,authority_role,proposed_disposition,k_owner_or_relation,proposed_destination,absorber_or_successor,gate,review_state,rationale
00_META/03_AGENTZ_DEPLOYMENT_10_SEED_2026_06_04.csv,yes,,1843,3bb59532a12eb2bb6fc16740174bfbf71a793624916bfdb954fcbf44027e5c18,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_10_SEED_2026_06_04.md,yes,,3099,11c04ec88850aee2cc7ae457b117b4b98cac9d16e46c86ad454ce33cfa0107b8,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.csv,yes,,151441,6f1650c49bd56b2fcd0a013270491654111b9968a793ee65a5dcd573dfb5adf1,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md,yes,,3404,fa38f10c48a4c2f4a44393930183232c6b7f8a97af203906a4122d35ab88d497,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.csv,yes,,342146,0780c50b469383203caba9e115fc5417987b6841a59f7011dd1af12c949cb7f6,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md,yes,,3699,030177b58fcba5d76db3d734ae0170de59f0fc295fa7c2fa5a5219d2316b63fc,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.csv,yes,,129790,f11884a0297066b6e34df845f14c183ea3c415cbe0b841f69d64ef87a2216c99,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md,yes,,3515,be8775e30c754d2d41d461edbb8eb8e50a79cab98f5527d167c6bf5e7bc27cc7,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_91_COMPATIBILITY_2026_06_04.csv,yes,,76338,2440ddb2557638e29eda85de13b34d5857e8befe6d0a98272bb99b034f47bc77,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_91_COMPATIBILITY_2026_06_04.md,yes,,3402,fa9b53379cedfa496916ecae11ba23b42128fa4c54c00e546320f18a64a14683,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/03_AGENTZ_DEPLOYMENT_RECURSIVE_01_EMERGENTISM_2026_06_04.md,yes,,6616,b42c35d4985a6481f35f9ab45c59b600dbeff380b12ca370fc229ba7620d57cb,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/04_RECURSIVE_AGENTZ_DEPLOYMENT_01_EMERGENTISM_ORG_2026_06_04.csv,yes,,688369,7c55a5bd54810bf5c4b52f2b36d39d481f45d0480061913f90ace13f98873193,00_META,ROUTING_CONTROL,KEEP_LIVE,recursive route control,,,NO_ARCHIVE_WITHOUT_REPLACEMENT,COUNCIL_CLASSIFIED,AGENTS/README explicitly require this live recursive coverage metadata.
00_META/05_MAGNUM_OPUS_FILE_DISPOSITION_MANIFEST_PENDING_SIGNATURE_2026_07_19.csv,no,proposal,BOUND_AFTER_FREEZE,BOUND_IN_SEPARATE_SIGNING_ANNEX,00_META,ROUTING_CONTROL,REVISE_STAGED,"architecture manifest, non-owner",,,FOUNDER_SIGNATURE_REQUIRED_FOR_EXECUTION,DRAFT_BASELINE,Every-file draft; self-hash bound only in a separate frozen signing annex.
00_META/06_MAGNUM_OPUS_FOLDER_DISPOSITION_MANIFEST_PENDING_SIGNATURE_2026_07_19.csv,no,proposal,130503,cd4a7df5a6cf406fcdc95ca070f8ce925b60441c9959a24ad4df14c2e0dff4ca,00_META,ROUTING_CONTROL,REVISE_STAGED,"architecture manifest, non-owner",,,FOUNDER_SIGNATURE_REQUIRED_FOR_EXECUTION,DRAFT_BASELINE,Every-folder draft; hash bound only after freeze.
00_META/90_ARCHIVE/00_AUDIT_REPORT_2026_04_21.md,yes,,25519,cc27164d543a33d656b7b2ac81fa9dc1b7e884caa2fe3deb679364414aaa9840,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/00_CORPUS.md,yes,,11353,ac361e79d770cdcd75c3dc9094e932f820f23c26e96f1a55563beaa58f15a3c9,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/00_SUBFOLDER_AUDIT_REPORT_2026_04_25.md,yes,,8334,e490df63f2a21456984c5a2d5a730c93cdb0d265a2ac4db67411d85413b916e6,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/05_PHASE0_HANDOFF_2026_06_06.md,yes,,6531,75a37f85b5e950536297b0faff90b8f52c5c4aaccab5b1101bc612d045ab7e65,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/06_MOVE1_HANDOFF_2026_06_06.md,yes,,10906,90640b64abf992ed82e10c50fcc4427f95f2e3740a2319ecfc0b1dfa78f80fa5,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/08_FRAMEWORK_SUPPORT_LOGIC_COHERENCE_CONSISTENCY_AUDIT_2026_04_25.md,yes,,29173,6cf60c6362618510545e3d2d124bf78ad2ff567b2b2ac99705d714c2ad1843e4,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/2026_04_25_LOGIC_COHERENCE_CONSISTENCY_AUDIT.md,yes,,4882,74b5344bc8af277a12cdce561dbd454416618e1ef5c2764873c4eeafafab28c0,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/AGENTS.md,yes,,2457,c5131a5a79f020885e95b201e4a4c34612bde6d363bb09b13e4c5d1912d9acff,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/90_ARCHIVE/AUDIT_REPORT_2026_04_25.md,yes,,15575,7829677ca140f571f19b0df22a291393d1faea566b354ebc5cd4966eac4ceba6,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/CLAUDE.md,yes,,1543,8367d90e9f53b472214c6be771338eb934a4185669cf54cfb8353b2e95c31aae,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/90_ARCHIVE/CORPUS_AUDIT_2026_06_04/01_CORPUS_AUDIT_MANIFEST_2026_06_04.csv,yes,,1179861,7e20a26fe56e26f3508e5da65bce84ca3b3af17e64c0b3af95c0fa797d26437f,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/CORPUS_AUDIT_2026_06_04/01_CORPUS_AUDIT_MANIFEST_2026_06_04.jsonl,yes,,37166,e57424946802dcda6b96cb64be8527d6b9d710dce7e48f7c67ecad48861af70d,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/CORPUS_AUDIT_2026_06_04/02_FULL_READ_SOUL_LOOP_LEDGER_2026_06_04.csv,yes,,738322,0c91c94a61d240a613bdc9cc3536785ab77bf1760dcd71739a189f74e6508de0,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/CORPUS_AUDIT_2026_06_04/TOMBSTONE.md,yes,,1438,f58e6e1d67c97ee041cdb01706433d1f9d5e4237b29b09c41181907674c74610,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/MASTER_AUDIT_REPORT_2026_04_25.md,yes,,12403,259ebda45bde303853880461304bcff5106c8360cdd1e019cd263e3be7063200,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/05_PHASE0_3_TIER_MISMATCH_AUDIT_2026_06_06.md,yes,,12639,579ba9a93344a4e7048e50e5d1e705213b65ae0e417ac7a8b696fa034a47f48f,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/05_PHASE0_4_7_COMBINED_REPORT_2026_06_06.md,yes,,12544,f776ea1e1372e83675fd74ed1f5f2dd0b8f119b79dabb394111db9da50dffe43,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/05_PUBLIC_CLAIMS_ALL_2026_06_06.csv,yes,,124685,e5e23d7a6575d6bdbeafe94280b76c496395342be0045a6bf954f536ebe461cc,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/05_PUBLIC_COVERAGE_MATRIX_2026_06_06.csv,yes,,2470,90c52a3b675af4bca5084734f7f182d2d2568ef964e00a5abe2a11744198a5bb,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/05_PUBLIC_FILE_INVENTORY_2026_06_06.csv,yes,,2562,60a0cd53d2b79a16882474ab05089e39237f452b8d4d5232bed1485fb2d1b310,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/PUBLIC_CLAIMS_2026_06_06/TOMBSTONE.md,yes,,1375,e29a4be085033543cbe7d9eeb0ee94a39e29170e1d0e01a9640eb4e738b13cda,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/README.md,yes,,3572,ade9baafaa7a38cb5da193e3c404d0dfcd6e394903ab969be92e33eac6469c72,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/90_ARCHIVE/STRUCTURAL_ANALYSIS_REPORT_2026_04_25.md,yes,,22543,cc05bf9d3ae4240afaa572d7a1430ad00adcee01745fcb99576d2784963f78a4,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/VERIFICATION_REPORT_2026_04_25.md,yes,,6700,2c547114980095c21571e6d5a5623bfe0edde83725b5e5da28579e11159de84b,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/90_ARCHIVE/_AUDIT_REPORT_2026_04_25.md,yes,,18570,8fc1b5be4d67300f19c6d3b4304e15abd2e65548a816e0503a884bd2fe53308b,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/99_VIEWER_IDEA_LEDGER_2026_07_18.html,yes,,32462,4af87f0e2df4670693905471a7ffd343941677d30f32a149dc6bd6aba4c714f3,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/AGENTS.md,yes,,4468,8cb14ccf70970009d1de038a07b13cf0b636bebcde57edb5107112d110eebffa,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/BREAKTEST/BREAKTEST_COMPUTE_2026_07_17.md,yes,,15643,939fc12c1d6afb23d8c839bab86c9dc2ab92646b8092f918203fcf815fdf231e,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_CORE_2026_07_17.md,yes,,20947,ca6769569eb4f2867c549a8b7759da1e1aa58699fef473600a6d0072683b190f,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_FRAME_2026_07_17.md,yes,,19635,f8ae3e3c1a18211e05506895406843b71169530ac3961ac7b893dcdecc5a9d34,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_FRAME_2026_07_17_verify.py,yes,,10521,000be121a117f1fabbcd06c28494d8bec868c48fa0522af4dac477b3bd2e3c57,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_I_REGISTER_2026_07_17.md,yes,,9393,04b3fef7c3bcf3810cf11613b3e694436f15916aa40258f425ca7aa65824b94b,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_OPTIMA_2026_07_17.md,yes,,20212,5bfbf9a0f12f731bf9bccfe8037f4c748ea2758ddd3d2afb01abf2688d759183,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/BREAKTEST_OPTIMA_verify_2026_07_17.py,yes,,6350,dcb28ecd59d51f588ee72ae671b8b277dc933a8b6d06ae825da0ed0d517820a9,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/BREAKTEST/README.md,yes,,1379,3a0e6ce63e7f4c20f0b27e9e70d5c224668c4657c977d2ca9c8c8b8760b72bbc,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/BREAKTEST/breaktest_core_check.py,yes,,4868,cf83e838e54642f80f932feaea77a648a88c73c0bb72ac445f57ac742c93aa29,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLAUDE.md,yes,,3882,9f80024138f6d429f76abe5389116435bea386ecabd957717645c45c26f7ac30,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/CLAUDE_DEPLOYMENT_RECEIPT_2026_06_04.md,yes,,3377,ee4d4c53581fd3e3da88cd0d7cde05b52e9035e1a3b6ad3235a262fbf2387b5c,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/CLUSTER2_CCC_DYADISM_ETHICS_POWERMAX_CLAIM_LEDGER_2026_07_17.md,yes,,17448,0650c67983d537cb702dfeadb20c0e26fc793222c3420c957613a49efa23dfef,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/README.md,yes,,1771,693d881994dab249632985ba3910ee7839d21c42feb3ba58c5a901d775a039f3,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/CLUSTER2_LEDGER/_raw/AXIOLOGY_CLAIM_EXTRACTION_2026_07_17.md,yes,,35551,0b7b941edd4c39179788de091f0577a43a1a72c44a2302043f3d62ebe400cd2c,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/_raw/CCC_CLAIM_EXTRACTION_2026_07_17.md,yes,,46458,beef2cb7dabac72c02deb16b8e91529b3b649108aed58a83790de65428cc965f,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/_raw/ETA_ZERO_CLAIM_EXTRACTION_2026_07_17.md,yes,,23934,b1765ecc16365333e73e420d857cab729c6a3deff6c36ac6e4b8180ba5529f2b,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/_raw/POWERMAX_CLAIM_EXTRACTION_2026_07_17.md,yes,,25709,a2f9036041dcadb23f07fa25bc33eca9680ed5da83ba8f7e394711b5b28387c0,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/CLUSTER2_LEDGER/_raw/README.md,yes,,1590,369aa3093ad4b7507943f3e802c1d57ddea17fea44cc6db157a664bd3ae45706,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/CLUSTER2_LEDGER/_raw/SYNTROPY_CLAIM_EXTRACTION_2026_07_17.md,yes,,33376,ec1aea6a0dd12e42da55b9daa3bb08774ca1b6b79928bf5f8492e2aef1b5e539,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/EMERGENTIST_PARTITION_v0.1.md,yes,,51986,2137fb4e8e941a43f16285e05b84bf064cecfdcbc588e7b1edc493d052a5e824,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FALSWEEP/FALSWEEP_A_ISLANDS_2026_07_17.md,yes,,15594,fc66d2ca3f0cbbe5dd76e7fb74ae2f55f24b63e6c1dbf2aed6dbfcc27ea68cfb,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FALSWEEP/FALSWEEP_B_THEOREM_SHAPED_2026_07_17.md,yes,,12407,f144d8289fb5d4ccda6ed78db68b99840396c05be0ed6fe423829643b0bb278a,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FALSWEEP/FALSWEEP_C_CROSSFILE_2026_07_17.md,yes,,18016,bf446d80c82b1d165a1141b33152c5b5aaeb8f3411cb925cddc6acfb31395f03,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FALSWEEP/FALSWEEP_I_REGISTER_2026_07_17.md,yes,,8614,5d22f7d18c2cec74725f1968440f68b822c8b460d183390c1f66dcfc48852d41,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FALSWEEP/README.md,yes,,1475,1335e70dfdce352bca2c71029ade59fb65732b8334e03ca169026b39de17cea2,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/FALSWEEP/_falsweep_c_checks.py,yes,,1683,3fa8c511c5eb8526c9586f6d803f84960667215bf02a804ef85406920c94df9b,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FINAL_EMERGENTISM_TAXONOMY_v0.2_2026_07_19.md,yes,,21222,9488882f47720d48ac3abdd9d92dabe512d10b438561d3057d4da3ff56575474,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/FINAL_GROUPS_DISCOVERIES_AXIOMS_CONJECTURES_2026_07_19.md,yes,,35720,7b66c7b99d63c1de844c1c8f292a801d8e357d28fdac265eec77b6d48658490f,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/IDEA_LEDGER_DIMENSIONAL_EMERGENCE_2026_07_18.md,yes,,26419,0c560752cdbe088ea0fc8589f4f44627584b68209843969e5e66a685b72f5c98,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/README.md,yes,,14757,c0b6ed4718fd9efa1b36c458dfd43d982181e586d163a69d3b83b27ef2371804,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/ROSETTA_FORMAL/README.md,yes,,1685,fc0e379fdaecc5537c52b5c2a2f23e8f022eceab9cc094f7f6c64b1432e02105,00_META,ROUTING_CONTROL,KEEP,K-5/K-7 meta-governance,,,NO_MOVE_PROPOSED,ROUTING_KEEP,Local routing/front-door or compatibility control surface.
00_META/ROSETTA_FORMAL/ROSETTA_CASCADE_2026_07_17.md,yes,,11791,c301b88408a3a3916582b344632d043747d887770f32384a8f90562d1f866a0a,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/ROSETTA_FORMAL/ROSETTA_D5_GAMESPACE_FORMAL_AUDIT_2026_07_18.md,yes,,21407,e022f872b29feae6b584ace4daa91f8a75a4d8fda1d6bc4a5a7eb38e2064b662,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/ROSETTA_FORMAL/ROSETTA_DEPLOYMENT_2026_07_17.md,yes,,21118,5343151f015c7f291f7d59ccbf0bd9246b52db9b86911e97e652ae61adacbfae,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
00_META/ROSETTA_FORMAL/ROSETTA_DUALITY_2026_07_17.md,yes,,22044,12b5d8c53a33ed9fcbba89052f482a259b447af14460aba791357fa1aa4b35bc,00_META,EVIDENCE,KEEP_REVIEW,K-5/K-7 meta evidence,,,NO_MOVE_PROPOSED,NEEDS_OWNER_REVIEW,Meta scaffolding; does not create doctrine.
